user_id,age,location_country
87530,60.0,usa-california
58790,56.0,usa-california
157646,,canada
21077,39.0,usa-california
31116,15.0,usa-florida
32782,57.0,canada
37289,24.0,usa-massachusetts
42523,34.0,usa-virginia
64243,60.0,usa-tennessee
66969,58.0,usa-tennessee
72090,43.0,usa-newyork
80067,34.0,australia
99019,34.0,usa-minnesota
107752,35.0,usa-california
109351,34.0,canada
122818,,unitedkingdom
129915,49.0,usa-california
138112,69.0,usa-montana
139779,34.0,usa-kansas
166172,,usa-massachusetts
174026,34.0,usa-missouri
209342,34.0,usa-missouri
232433,32.0,usa-florida
233223,,others
244913,42.0,usa-ohio
258921,34.0,usa-ohio
14358,28.0,canada
253168,38.0,usa-newyork
68283,56.0,usa-vermont
10421,,others
73050,31.0,usa-illinois
89588,17.0,usa-michigan
220281,34.0,usa-california
276289,24.0,usa-california
143595,50.0,usa-montana
57853,24.0,canada
64784,34.0,usa-kentucky
187630,25.0,usa-virginia
7511,30.0,usa-northcarolina
42795,26.0,usa-missouri
33865,25.0,usa-tennessee
194294,22.0,usa-newyork
211979,18.0,usa-california
12733,32.0,usa-wisconsin
34757,29.0,australia
124424,35.0,others
221950,,usa-missouri
143057,30.0,germany
162703,34.0,usa-california
172725,34.0,usa-washington
30284,,usa-nebraska
118751,,usa-washington
151946,65.0,usa-pennsylvania
174570,68.0,usa-texas
175425,,usa-nebraska
218381,50.0,usa-nebraska
132050,34.0,usa-ohio
53249,31.0,usa-ohio
255466,,usa-ohio
104313,40.0,usa-georgia
216387,34.0,usa-virginia
43511,21.0,usa-washington
6555,34.0,canada
50847,34.0,usa-rhodeisland
67826,25.0,usa-illinois
107569,17.0,australia
210171,34.0,usa-vermont
227877,34.0,usa-washington
244561,28.0,unitedkingdom
210812,34.0,usa-vermont
71994,35.0,usa-michigan
81844,40.0,usa-utah
120671,46.0,usa-florida
134262,34.0,usa-northcarolina
154068,,usa-newyork
191088,34.0,usa-kentucky
198812,60.0,usa-michigan
273258,28.0,usa-kansas
171222,11.0,usa-illinois
210299,47.0,usa-louisiana
171959,34.0,usa-florida
10069,41.0,unitedkingdom
39862,27.0,unitedkingdom
77400,29.0,australia
145878,14.0,unitedkingdom
197750,25.0,france
26122,24.0,portugal
276405,,others
44706,34.0,usa-wisconsin
58649,34.0,usa-illinois
95210,27.0,usa-massachusetts
100929,34.0,canada
155060,34.0,usa-louisiana
157136,35.0,others
192875,27.0,portugal
197462,,usa-pennsylvania
206372,34.0,canada
208464,39.0,usa-massachusetts
208698,30.0,usa-michigan
19643,34.0,canada
37941,25.0,usa-maine
54357,19.0,usa-newyork
122460,37.0,unitedkingdom
135233,,usa-tennessee
139831,,unitedkingdom
172999,34.0,usa-virginia
214759,34.0,canada
255505,28.0,usa-massachusetts
261039,19.0,usa-illinois
40168,64.0,usa-california
139712,34.0,usa-pennsylvania
171083,,usa-california
231860,34.0,usa-oregon
243419,34.0,usa-pennsylvania
21495,15.0,usa-florida
23951,65.0,usa-kentucky
132672,,usa-kentucky
243713,34.0,usa-northcarolina
253297,34.0,usa-kentucky
100864,35.0,usa-illinois
43348,34.0,usa-california
82446,,usa-california
109320,60.0,usa-georgia
129827,51.0,usa-tennessee
218876,34.0,canada
227889,25.0,usa-maryland
233879,27.0,usa-california
128271,,usa-california
211803,34.0,usa-newyork
253266,54.0,canada
9773,47.0,usa-california
76605,34.0,usa-california
82498,34.0,usa-florida
135321,46.0,usa-northcarolina
165641,53.0,usa-newhampshire
273703,56.0,italy
46922,,usa-northcarolina
63391,50.0,usa-indiana
163394,34.0,usa-newyork
237685,,usa-
253492,50.0,usa-california
190863,34.0,usa-connecticut
6917,39.0,usa-idaho
44566,34.0,usa-illinois
214663,62.0,usa-newjersey
155417,34.0,usa-washington
168227,,usa-newhampshire
205763,34.0,usa-washington
33471,24.0,brazil
38100,28.0,usa-newyork
222962,34.0,usa-nevada
235599,34.0,usa-louisiana
168080,34.0,usa-california
210549,34.0,usa-pennsylvania
94624,34.0,canada
94962,19.0,usa-missouri
118710,34.0,canada
167154,29.0,usa-washington
244001,34.0,usa-michigan
268354,34.0,canada
30659,32.0,usa-california
70080,,usa-florida
168737,34.0,usa-michigan
196908,30.0,usa-newyork
216847,32.0,usa-maine
236413,48.0,others
90249,54.0,usa-texas
72692,34.0,usa-tennessee
201051,34.0,usa-california
225768,39.0,usa-newjersey
129559,,canada
39623,63.0,others
94804,34.0,usa-florida
123472,44.0,usa-texas
55646,34.0,usa-missouri
104322,34.0,unitedkingdom
130149,42.0,usa-newyork
151401,49.0,usa-pennsylvania
193756,56.0,usa-oregon
220839,57.0,canada
260353,34.0,usa-indiana
47938,34.0,usa-minnesota
259913,34.0,usa-northcarolina
43456,,usa-wisconsin
115562,16.0,usa-louisiana
62259,34.0,usa-arizona
239183,14.0,usa-california
17752,34.0,usa-oregon
61079,34.0,usa-missouri
105230,60.0,usa-virginia
146248,34.0,usa-michigan
242823,55.0,usa-georgia
244254,49.0,usa-california
267821,52.0,usa-washington
272645,47.0,usa-westvirginia
126434,33.0,usa-florida
218482,34.0,usa-maine
269306,52.0,usa-florida
9303,50.0,usa-florida
196156,18.0,usa-maryland
208666,44.0,usa-kansas
226325,38.0,usa-kentucky
243613,17.0,usa-arizona
126669,34.0,canada
37782,62.0,usa-louisiana
52309,29.0,canada
67007,34.0,usa-louisiana
114623,34.0,usa-california
142668,53.0,usa-missouri
216239,34.0,usa-florida
61180,34.0,usa-newyork
125731,34.0,usa-illinois
215796,58.0,usa-michigan
259627,34.0,usa-texas
61912,28.0,usa-virginia
58436,34.0,usa-massachusetts
104049,,usa-california
269663,,usa-california
130870,34.0,unitedkingdom
200369,,usa-pennsylvania
132318,35.0,usa-illinois
132770,27.0,usa-california
175143,,usa-wisconsin
262014,56.0,usa-mississippi
83371,,usa-california
208369,,usa-colorado
220583,21.0,usa-minnesota
246113,42.0,unitedkingdom
250668,23.0,newzealand
100410,29.0,italy
271425,25.0,usa-ohio
44849,27.0,others
44906,31.0,others
40166,,unitedkingdom
95510,37.0,australia
222018,34.0,unitedkingdom
234981,31.0,usa-indiana
115351,32.0,usa-newjersey
237948,49.0,usa-california
28374,31.0,usa-michigan
35399,51.0,usa-michigan
169029,34.0,usa-tennessee
240221,34.0,canada
36492,34.0,usa-california
141273,39.0,usa-illinois
139358,34.0,usa-newjersey
54630,34.0,usa-california
102347,28.0,usa-alabama
20248,34.0,usa-florida
187628,34.0,usa-oregon
102970,45.0,usa-washington
183975,,usa-california
214086,34.0,usa-texas
222187,34.0,others
139495,56.0,usa-colorado
165173,34.0,canada
166341,74.0,usa-oregon
201615,58.0,usa-washington
263173,19.0,usa-ohio
145331,61.0,usa-northcarolina
268819,34.0,usa-massachusetts
113815,34.0,usa-westvirginia
147545,35.0,usa-newyork
151197,,usa-florida
101331,62.0,usa-wisconsin
175738,29.0,usa-california
259690,26.0,usa-colorado
275550,34.0,usa-newmexico
247552,43.0,usa-michigan
144509,,usa-iowa
196073,8.0,usa-virginia
68455,44.0,canada
57941,35.0,usa-arizona
26072,64.0,usa-colorado
46242,64.0,usa-nebraska
65650,41.0,usa-colorado
95606,30.0,usa-massachusetts
169152,34.0,usa-minnesota
171049,32.0,usa-virginia
138928,26.0,spain
54932,59.0,usa-pennsylvania
119206,35.0,others
223520,26.0,usa-connecticut
101483,25.0,usa-arkansas
130553,37.0,belgium
251256,49.0,usa-texas
152702,34.0,ireland
77742,,usa-idaho
121787,34.0,usa-california
104695,21.0,usa-newyork
269032,35.0,unitedkingdom
66371,34.0,usa-indiana
99799,68.0,usa-newyork
53660,35.0,usa-pennsylvania
125106,34.0,usa-massachusetts
103189,14.0,usa-washington
274878,57.0,italy
48034,43.0,usa-michigan
193863,34.0,sweden
198655,41.0,usa-michigan
90413,30.0,usa-arkansas
96990,48.0,usa-texas
130890,58.0,usa-california
215330,55.0,usa-california
145941,49.0,usa-newjersey
32312,35.0,canada
184030,34.0,usa-california
64109,35.0,germany
87211,34.0,canada
96518,48.0,usa-northcarolina
121760,28.0,germany
129724,34.0,usa-georgia
149257,38.0,usa-newjersey
190809,46.0,usa-maine
126176,,usa-illinois
133264,34.0,usa-california
149156,30.0,usa-michigan
183576,55.0,usa-california
102783,34.0,unitedkingdom
154098,27.0,netherlands
252098,36.0,usa-pennsylvania
94685,34.0,usa-virginia
31624,34.0,usa-california
154227,34.0,usa-southcarolina
228722,34.0,usa-southcarolina
22186,34.0,usa-connecticut
22964,25.0,canada
76930,18.0,usa-ohio
91020,34.0,usa-virginia
115330,34.0,usa-newjersey
128307,,usa-alaska
132448,40.0,canada
145189,34.0,usa-texas
169326,38.0,usa-washington
243079,34.0,usa-pennsylvania
261471,33.0,usa-virginia
261585,29.0,usa-florida
268232,32.0,usa-alabama
187218,72.0,usa-oregon
233643,34.0,usa-iowa
156740,34.0,usa-oregon
223985,41.0,usa-washington
10863,34.0,australia
91301,34.0,usa-indiana
167324,54.0,usa-florida
174601,37.0,usa-florida
115144,50.0,others
14312,36.0,usa-colorado
240566,,usa-california
255775,29.0,usa-california
235757,53.0,usa-massachusetts
120365,34.0,usa-california
130008,31.0,usa-georgia
97198,37.0,usa-virginia
42153,,usa-california
54654,,usa-oregon
80677,34.0,usa-california
82200,56.0,usa-texas
270089,50.0,usa-michigan
266745,34.0,usa-ohio
278181,34.0,usa-newmexico
117003,33.0,usa-california
111527,64.0,usa-ohio
43629,,usa-pennsylvania
136332,,usa-california
64445,62.0,usa-washington
73907,34.0,usa-florida
183804,42.0,usa-missouri
228264,34.0,usa-newyork
29550,44.0,usa-florida
105210,34.0,usa-texas
112181,31.0,usa-michigan
123389,34.0,others
151835,51.0,usa-illinois
161097,,usa-newyork
193939,43.0,newzealand
135841,44.0,usa-virginia
86385,26.0,usa-connecticut
119951,34.0,usa-illinois
30781,28.0,usa-wisconsin
208374,46.0,usa-illinois
109611,34.0,canada
163681,75.0,usa-michigan
165175,,usa-arkansas
126364,37.0,unitedkingdom
124439,,usa-washington
116226,34.0,usa-ohio
98144,45.0,canada
164295,42.0,usa-washington
258711,22.0,usa-washington
14143,34.0,canada
24940,65.0,usa-pennsylvania
42322,33.0,switzerland
49895,33.0,usa-georgia
200618,35.0,usa-virginia
249071,34.0,usa-california
98695,70.0,usa-georgia
140939,62.0,usa-newyork
268210,,usa-washington
13495,34.0,canada
20863,53.0,usa-arizona
26619,43.0,usa-california
66563,,usa-newmexico
74025,33.0,canada
104930,,usa-washington
260947,72.0,usa-michigan
34902,32.0,usa-washington
153168,31.0,usa-newyork
223505,52.0,usa-newmexico
223703,58.0,usa-washington
120763,26.0,australia
54818,35.0,usa-california
55603,23.0,others
71849,26.0,usa-virginia
29898,54.0,usa-newjersey
66814,34.0,canada
37619,34.0,usa-wisconsin
55784,49.0,usa-arizona
114777,34.0,usa-kansas
147426,66.0,usa-maine
38031,18.0,usa-california
43891,19.0,usa-california
45788,17.0,usa-california
48979,34.0,usa-california
49995,17.0,usa-california
58546,17.0,usa-california
61829,18.0,usa-california
71804,17.0,usa-california
74781,34.0,usa-northcarolina
75718,18.0,usa-california
126080,18.0,usa-california
139644,18.0,usa-california
143144,18.0,usa-california
162486,18.0,usa-california
183044,18.0,usa-california
205366,17.0,usa-california
238833,18.0,usa-california
234026,27.0,usa-missouri
268950,34.0,usa-connecticut
195670,47.0,canada
264159,22.0,unitedkingdom
165290,,usa-washington
29870,41.0,usa-texas
45838,,usa-massachusetts
63744,34.0,usa-california
93372,34.0,usa-westvirginia
114039,38.0,usa-oregon
172109,34.0,usa-westvirginia
118058,34.0,usa-newhampshire
55750,34.0,usa-illinois
223040,34.0,usa-california
143631,38.0,usa-texas
217059,34.0,usa-washington
189796,,canada
113083,30.0,usa-kansas
135355,33.0,usa-connecticut
145811,34.0,usa-indiana
178700,34.0,usa-newmexico
193677,34.0,canada
41286,49.0,usa-illinois
71765,36.0,usa-washington
139893,44.0,usa-california
179129,58.0,usa-california
247159,23.0,usa-missouri
61275,34.0,usa-washington
38019,26.0,usa-newyork
50570,29.0,canada
52343,34.0,usa-pennsylvania
97302,33.0,usa-michigan
108333,34.0,usa-california
153475,26.0,usa-northcarolina
161244,34.0,usa-california
180482,19.0,usa-massachusetts
203438,,usa-ohio
227183,57.0,unitedkingdom
271655,15.0,usa-california
87452,30.0,usa-kansas
167459,22.0,usa-connecticut
231682,26.0,usa-iowa
256012,28.0,canada
28194,34.0,usa-california
29661,26.0,usa-wisconsin
135006,47.0,usa-utah
245788,34.0,usa-california
260086,34.0,usa-california
275910,30.0,italy
181834,29.0,usa-northcarolina
257506,32.0,singapore
168161,34.0,usa-washington
70062,,usa-florida
32553,57.0,usa-florida
93125,51.0,australia
112007,,canada
138592,34.0,australia
139685,34.0,usa-colorado
148252,32.0,usa-illinois
177114,34.0,usa-wisconsin
126224,38.0,usa-newjersey
10836,34.0,usa-newyork
10852,26.0,canada
47473,22.0,canada
75409,51.0,usa-colorado
87202,34.0,canada
126049,34.0,usa-minnesota
202028,34.0,usa-northcarolina
249108,40.0,canada
32097,33.0,canada
65390,32.0,canada
116259,,usa-newjersey
118869,30.0,usa-missouri
138429,,australia
151823,23.0,usa-illinois
167338,32.0,usa-michigan
170746,29.0,usa-texas
171604,39.0,usa-newjersey
173300,25.0,germany
189296,32.0,usa-massachusetts
233409,32.0,australia
265385,14.0,canada
27801,40.0,usa-florida
31067,34.0,usa-kansas
62930,,canada
156542,56.0,usa-pennsylvania
270835,34.0,usa-tennessee
271421,34.0,usa-westvirginia
35286,35.0,usa-illinois
73632,47.0,usa-texas
145084,34.0,usa-oregon
168942,34.0,usa-illinois
229346,65.0,usa-newhampshire
6697,36.0,others
17768,20.0,usa-newyork
88908,29.0,usa-illinois
193208,33.0,usa-georgia
11208,40.0,usa-wisconsin
239941,33.0,usa-massachusetts
85597,34.0,usa-minnesota
60088,45.0,usa-newyork
10434,32.0,usa-california
62776,47.0,usa-newyork
114772,32.0,usa-california
138624,34.0,usa-california
148861,32.0,unitedkingdom
53504,18.0,canada
44285,21.0,usa-westvirginia
90205,16.0,usa-massachusetts
170462,29.0,australia
199182,24.0,usa-indiana
247896,24.0,usa-virginia
41688,34.0,usa-washington
232057,34.0,usa-washington
59917,39.0,usa-ohio
102757,63.0,usa-florida
120917,34.0,usa-oklahoma
151175,34.0,usa-louisiana
176069,34.0,usa-pennsylvania
200090,34.0,usa-pennsylvania
200545,37.0,canada
204349,34.0,usa-mississippi
213510,45.0,usa-newjersey
223107,33.0,usa-california
16258,40.0,usa-massachusetts
81084,34.0,usa-newjersey
14303,48.0,usa-california
30952,,usa-washington
58352,34.0,usa-georgia
94606,34.0,usa-northcarolina
131369,,canada
172976,25.0,usa-massachusetts
175599,34.0,usa-hawaii
209672,48.0,usa-florida
249006,34.0,usa-arizona
268943,64.0,usa-louisiana
257174,31.0,usa-texas
85333,34.0,usa-georgia
31301,34.0,canada
184288,,usa-mississippi
205759,,usa-tennessee
208355,34.0,usa-pennsylvania
234371,34.0,others
126673,33.0,usa-newyork
121985,48.0,usa-virginia
79273,35.0,canada
141196,34.0,usa-california
107306,34.0,usa-newyork
25582,71.0,usa-maine
205436,25.0,usa-washington
229342,67.0,usa-texas
247770,34.0,usa-california
125429,,usa-california
224321,34.0,usa-northcarolina
146060,,usa-kansas
122552,21.0,canada
136088,,usa-newyork
203829,28.0,usa-illinois
204141,31.0,unitedkingdom
251187,24.0,usa-washington
7947,,usa-maryland
195975,34.0,usa-washington
204477,48.0,usa-texas
239618,51.0,malaysia
165790,34.0,usa-california
94359,35.0,usa-california
113790,53.0,usa-newyork
176500,55.0,usa-texas
251330,27.0,unitedkingdom
40483,,usa-california
169373,29.0,usa-newyork
49763,34.0,usa-alabama
266839,29.0,usa-california
107121,34.0,usa-california
152473,,usa-minnesota
203260,,usa-texas
278388,51.0,usa-washington
22628,,usa-california
59433,46.0,usa-newyork
103323,34.0,usa-alaska
121965,34.0,usa-pennsylvania
202410,22.0,singapore
222498,60.0,usa-newyork
112281,24.0,usa-massachusetts
76660,20.0,usa-ohio
120004,32.0,usa-northcarolina
137622,23.0,usa-texas
144960,,canada
238918,65.0,usa-oregon
71585,,canada
100347,34.0,usa-newyork
141300,34.0,usa-california
206214,20.0,usa-tennessee
217092,23.0,usa-california
238762,46.0,usa-california
254764,,usa-california
34170,29.0,usa-texas
75290,34.0,usa-washington
59204,32.0,usa-indiana
16520,32.0,usa-washington
81655,49.0,usa-newyork
44767,32.0,canada
87164,7.0,unitedkingdom
169647,31.0,usa-newyork
223711,,usa-massachusetts
35794,32.0,usa-california
244165,32.0,sweden
26432,45.0,others
169893,35.0,usa-virginia
165269,24.0,usa-iowa
214301,,usa-ohio
42830,34.0,usa-california
107834,17.0,usa-colorado
77932,54.0,usa-washington
103008,27.0,usa-texas
127427,33.0,usa-arizona
88840,34.0,usa-kentucky
188870,33.0,unitedkingdom
242617,33.0,usa-kentucky
64252,35.0,usa-virginia
91595,35.0,usa-california
147393,46.0,usa-texas
271234,50.0,canada
98101,55.0,usa-minnesota
161749,59.0,usa-california
252263,,usa-missouri
56728,39.0,canada
76716,51.0,australia
151275,,usa-pennsylvania
67648,34.0,usa-georgia
151753,34.0,netherlands
177401,23.0,malaysia
26627,32.0,usa-indiana
44020,23.0,germany
221368,34.0,usa-california
271441,60.0,usa-missouri
12717,,usa-georgia
231723,27.0,usa-california
31074,51.0,usa-newjersey
177516,37.0,usa-texas
250229,32.0,usa-arizona
95508,23.0,usa-maryland
162224,34.0,canada
193386,55.0,canada
234244,,canada
238002,34.0,usa-pennsylvania
162647,34.0,usa-alaska
237144,,usa-alaska
238101,34.0,usa-newjersey
170254,34.0,usa-washington
34367,41.0,usa-florida
148944,57.0,usa-illinois
207109,61.0,usa-michigan
208102,41.0,usa-newjersey
14241,32.0,canada
26256,38.0,germany
33876,38.0,usa-massachusetts
50231,75.0,newzealand
165695,34.0,usa-florida
192393,71.0,usa-florida
193244,55.0,usa-newyork
203668,47.0,usa-texas
247090,38.0,usa-ohio
118059,43.0,spain
6597,28.0,usa-illinois
123380,50.0,others
137380,34.0,usa-louisiana
28075,34.0,usa-texas
81866,7.0,usa-oregon
165689,34.0,usa-louisiana
6601,32.0,usa-newmexico
31531,34.0,usa-ohio
115539,32.0,usa-ohio
61824,24.0,usa-oregon
66139,34.0,usa-newyork
149421,34.0,others
113619,,canada
126427,34.0,usa-colorado
215241,34.0,canada
6608,23.0,usa-california
32023,34.0,usa-northcarolina
265653,22.0,others
39527,32.0,italy
260968,35.0,unitedkingdom
185588,29.0,usa-california
86454,22.0,spain
123995,34.0,spain
6629,19.0,others
188546,26.0,usa-pennsylvania
254120,52.0,usa-michigan
138455,18.0,germany
161082,,germany
10750,24.0,others
187235,67.0,usa-newmexico
148650,16.0,usa-connecticut
276253,29.0,usa-newmexico
6648,70.0,usa-southcarolina
6651,22.0,usa-kansas
6654,65.0,germany
61639,34.0,germany
171288,26.0,germany
6655,22.0,netherlands
101988,34.0,usa-newyork
6657,34.0,usa-newyork
38561,34.0,usa-california
21481,51.0,usa-texas
11487,34.0,usa-northcarolina
78017,27.0,usa-connecticut
124679,27.0,unitedkingdom
184748,51.0,usa-minnesota
242903,67.0,usa-newmexico
17535,34.0,usa-newyork
227851,29.0,australia
172441,34.0,usa-massachusetts
260970,34.0,usa-ohio
152969,32.0,usa-michigan
196879,30.0,usa-texas
222680,41.0,usa-massachusetts
203870,15.0,usa-maryland
6667,34.0,canada
92269,34.0,usa-texas
18922,30.0,usa-alabama
68998,43.0,usa-florida
257984,24.0,usa-california
79679,32.0,others
240621,46.0,usa-texas
184061,48.0,usa-wisconsin
215206,64.0,usa-pennsylvania
6673,66.0,usa-florida
7310,46.0,usa-colorado
183483,50.0,usa-minnesota
87978,34.0,usa-michigan
211255,36.0,usa-northcarolina
146689,25.0,usa-massachusetts
171625,52.0,usa-newjersey
118061,34.0,usa-virginia
230694,34.0,usa-maine
70119,34.0,usa-pennsylvania
88950,34.0,usa-pennsylvania
208013,34.0,usa-newjersey
86379,22.0,spain
178367,37.0,spain
144745,17.0,others
6710,30.0,usa-oklahoma
126006,23.0,usa-illinois
6712,,germany
6724,26.0,spain
62130,34.0,spain
47769,61.0,usa-newhampshire
32196,20.0,usa-texas
34699,7.0,usa-georgia
208719,,usa-texas
6746,35.0,usa-maryland
14914,42.0,usa-virginia
6761,53.0,usa-minnesota
188130,34.0,usa-texas
261755,50.0,others
277929,34.0,canada
91769,49.0,usa-newhampshire
125071,44.0,usa-california
170407,,usa-california
179757,33.0,usa-kansas
208050,32.0,usa-michigan
211082,32.0,usa-washington
255168,79.0,usa-pennsylvania
267528,34.0,usa-washington
276229,34.0,usa-michigan
6766,66.0,canada
206195,28.0,usa-missouri
177970,34.0,usa-connecticut
205529,38.0,usa-washington
16053,38.0,usa-connecticut
38296,34.0,usa-texas
141979,51.0,usa-kentucky
93767,,usa-southcarolina
125400,59.0,usa-michigan
189239,21.0,newzealand
256497,34.0,canada
271206,47.0,usa-newjersey
247469,44.0,usa-washington
256618,33.0,germany
24640,,usa-newyork
87641,34.0,usa-pennsylvania
91899,34.0,usa-illinois
163717,34.0,usa-missouri
173474,39.0,usa-alabama
145038,34.0,usa-newhampshire
249595,34.0,usa-texas
88947,34.0,unitedkingdom
104651,34.0,usa-illinois
19540,34.0,canada
30147,40.0,usa-california
118973,,usa-california
148769,35.0,usa-texas
89377,70.0,usa-minnesota
197089,44.0,usa-michigan
210681,55.0,usa-texas
215713,20.0,usa-florida
253726,33.0,belgium
53528,62.0,usa-tennessee
162976,34.0,usa-illinois
83206,36.0,canada
118163,34.0,usa-california
120744,34.0,usa-florida
175362,34.0,usa-newyork
241482,34.0,usa-ohio
251251,34.0,usa-
76054,39.0,canada
88137,34.0,canada
149035,34.0,canada
41644,66.0,usa-minnesota
79909,34.0,canada
56216,25.0,usa-washington
74657,56.0,usa-oregon
99655,34.0,usa-illinois
175007,50.0,usa-virginia
274953,27.0,usa-arizona
43578,52.0,usa-texas
60815,,usa-newyork
65391,67.0,usa-colorado
70749,50.0,usa-newjersey
85294,54.0,germany
133177,55.0,canada
38353,35.0,canada
56608,60.0,usa-michigan
82861,,usa-california
110806,48.0,usa-alaska
154046,31.0,usa-maryland
162456,34.0,usa-illinois
185417,28.0,canada
270023,32.0,usa-newyork
278694,57.0,usa-alabama
17744,8.0,canada
106073,,usa-wisconsin
256240,13.0,canada
126910,34.0,usa-pennsylvania
30389,33.0,usa-utah
51316,34.0,usa-northcarolina
104333,61.0,usa-oregon
117263,34.0,usa-california
78340,34.0,usa-california
98371,63.0,usa-newhampshire
234773,34.0,usa-massachusetts
6782,22.0,usa-virginia
9253,34.0,usa-newmexico
94267,57.0,usa-massachusetts
182809,50.0,usa-georgia
243529,,usa-california
265982,34.0,australia
59361,34.0,canada
76726,25.0,usa-florida
124210,34.0,usa-ohio
236949,56.0,usa-maryland
137000,34.0,canada
264906,34.0,usa-minnesota
21090,34.0,usa-virginia
112501,43.0,usa-wisconsin
187319,66.0,usa-illinois
242562,15.0,usa-california
131894,35.0,usa-connecticut
39903,34.0,canada
59447,34.0,usa-texas
184130,34.0,usa-alaska
238657,34.0,usa-idaho
186761,50.0,unitedkingdom
6792,33.0,usa-indiana
91847,34.0,usa-colorado
112864,18.0,usa-pennsylvania
217666,31.0,usa-texas
233032,34.0,usa-louisiana
21501,31.0,usa-texas
129980,57.0,usa-virginia
12873,34.0,usa-georgia
20309,43.0,usa-illinois
90228,34.0,usa-texas
210291,58.0,usa-texas
6810,34.0,usa-illinois
6820,46.0,usa-virginia
6822,14.0,canada
109886,,canada
129551,15.0,usa-california
256082,29.0,canada
6831,14.0,usa-washington
112220,18.0,usa-california
168705,16.0,canada
194559,12.0,usa-washington
6832,18.0,usa-michigan
140262,6.0,usa-michigan
94801,34.0,usa-kentucky
143583,,australia
236515,61.0,australia
276215,34.0,canada
145673,35.0,unitedkingdom
248660,69.0,australia
8440,34.0,usa-california
101056,34.0,usa-oklahoma
237225,34.0,usa-california
278263,34.0,usa-georgia
6855,41.0,france
13867,24.0,france
28182,32.0,switzerland
116347,33.0,unitedkingdom
6858,21.0,canada
147644,35.0,usa-newjersey
172075,,usa-california
105236,42.0,usa-missouri
250207,,unitedkingdom
259255,22.0,usa-iowa
165239,34.0,usa-georgia
22811,34.0,usa-texas
139444,43.0,usa-newjersey
176153,34.0,germany
100186,,canada
251419,54.0,others
32762,34.0,usa-ohio
94029,65.0,usa-michigan
229686,20.0,usa-illinois
242453,41.0,usa-california
40055,34.0,usa-colorado
56647,32.0,usa-washington
114199,34.0,usa-maryland
123618,,usa-ohio
81083,56.0,usa-washington
110057,32.0,usa-louisiana
117722,29.0,usa-indiana
188577,36.0,usa-texas
6869,15.0,canada
79108,34.0,canada
133893,25.0,usa-california
30743,14.0,usa-missouri
141441,51.0,usa-missouri
118099,31.0,usa-massachusetts
169615,45.0,australia
6873,75.0,usa-missouri
71266,6.0,usa-michigan
6883,23.0,unitedkingdom
207584,42.0,spain
6891,,france
256536,13.0,usa-colorado
77096,44.0,usa-colorado
107698,34.0,usa-colorado
111204,,canada
24211,56.0,usa-michigan
31852,32.0,usa-pennsylvania
118673,34.0,usa-ohio
212614,54.0,usa-oregon
217411,24.0,usa-nebraska
11341,45.0,usa-minnesota
56574,62.0,canada
114037,56.0,canada
213654,40.0,usa-pennsylvania
18556,34.0,usa-ohio
105972,34.0,canada
228710,34.0,usa-newyork
261496,30.0,usa-pennsylvania
262466,34.0,usa-
58996,,unitedkingdom
104382,,usa-illinois
40137,32.0,usa-district of columbia
6914,27.0,usa-illinois
6931,44.0,usa-colorado
88607,37.0,usa-missouri
151749,29.0,usa-montana
202261,28.0,canada
211504,37.0,others
176110,34.0,usa-virginia
276569,34.0,usa-california
6940,32.0,usa-louisiana
78006,25.0,usa-california
118488,,usa-washington
6941,17.0,usa-ohio
53401,,usa-california
68533,32.0,usa-florida
76305,,usa-newyork
100181,47.0,usa-wisconsin
189441,34.0,usa-florida
195683,25.0,usa-illinois
216796,56.0,usa-arkansas
260703,34.0,usa-pennsylvania
28261,16.0,usa-texas
49877,51.0,usa-missouri
221744,18.0,usa-ohio
233969,31.0,usa-newmexico
6950,,usa-tennessee
118307,34.0,canada
121435,26.0,germany
127306,45.0,unitedkingdom
181486,51.0,unitedkingdom
259067,37.0,canada
24651,29.0,usa-pennsylvania
50764,34.0,usa-indiana
164578,41.0,germany
6966,42.0,usa-florida
245175,36.0,usa-arizona
6967,34.0,usa-california
63261,37.0,usa-missouri
183006,32.0,usa-california
6969,29.0,unitedkingdom
9516,27.0,unitedkingdom
76727,27.0,canada
202556,32.0,unitedkingdom
219210,37.0,unitedkingdom
268527,,unitedkingdom
6988,34.0,usa-arizona
274539,34.0,usa-california
19801,34.0,usa-texas
150993,68.0,usa-florida
166229,34.0,usa-california
6989,18.0,usa-pennsylvania
7000,14.0,canada
7002,32.0,usa-louisiana
7007,34.0,usa-alabama
78596,34.0,usa-georgia
88255,47.0,usa-georgia
161214,34.0,usa-alabama
7021,39.0,usa-california
208354,26.0,usa-missouri
7031,34.0,usa-newjersey
36247,34.0,canada
58172,19.0,usa-rhodeisland
84679,16.0,usa-california
89188,46.0,usa-minnesota
7035,42.0,usa-connecticut
154910,20.0,usa-tennessee
70572,34.0,usa-missouri
106109,33.0,usa-westvirginia
209480,33.0,canada
239982,34.0,usa-minnesota
249000,38.0,others
56427,31.0,usa-oregon
70507,,usa-indiana
156536,31.0,usa-vermont
178931,7.0,usa-california
7055,64.0,usa-illinois
117371,17.0,usa-california
178491,33.0,canada
11263,34.0,usa-pennsylvania
32208,51.0,usa-massachusetts
89647,34.0,usa-pennsylvania
91816,34.0,usa-pennsylvania
205200,44.0,usa-texas
7060,16.0,usa-wisconsin
